Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
710	:	1625202186.963	     0.368	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 10
709	:	1625202186.765	     0.570	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 9
711	:	1625202187.161	     0.430	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 1
712	:	1625202187.358	     0.631	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 2
713	:	1625202187.556	     0.766	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 3
714	:	1625202187.754	     0.666	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 4
716	:	1625202188.150	     0.440	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 6
715	:	1625202187.952	     0.708	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 5
717	:	1625202188.348	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 7
718	:	1625202188.546	     0.523	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 8
719	:	1625202188.744	     0.567	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 9
720	:	1625202188.942	     0.410	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 72 10
721	:	1625202189.140	     0.406	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 1
722	:	1625202189.338	     0.384	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 2
723	:	1625202189.536	     0.404	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 3
724	:	1625202189.734	     0.585	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 4
725	:	1625202189.932	     0.489	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 5
726	:	1625202190.130	     0.514	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 6
727	:	1625202190.328	     0.376	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 7
728	:	1625202190.526	     0.535	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 8
729	:	1625202190.724	     0.490	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 9
730	:	1625202190.923	     0.459	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 73 10
731	:	1625202191.121	     0.467	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 1
732	:	1625202191.319	     0.493	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 2
733	:	1625202191.517	     0.426	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 3
734	:	1625202191.715	     0.595	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 4
735	:	1625202191.913	     0.625	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 5
739	:	1625202192.705	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 9
737	:	1625202192.309	     0.812	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 7
740	:	1625202192.903	     0.528	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 10
738	:	1625202192.507	     0.933	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 8
741	:	1625202193.102	     0.401	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 1
736	:	1625202192.111	     1.646	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 74 6
742	:	1625202193.300	     0.654	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 2
744	:	1625202193.696	     0.447	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 4
743	:	1625202193.498	     0.657	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 3
747	:	1625202194.290	     0.340	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 7
745	:	1625202193.894	     1.254	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 5
749	:	1625202194.686	     0.510	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 9
748	:	1625202194.488	     0.710	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 8
750	:	1625202194.885	     0.388	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 10
746	:	1625202194.092	     1.298	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 75 6
752	:	1625202195.281	     0.353	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 2
753	:	1625202195.480	     0.608	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 3
754	:	1625202195.678	     0.473	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 4
751	:	1625202195.083	     1.103	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 1
755	:	1625202195.876	     0.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 5
756	:	1625202196.074	     0.566	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 6
757	:	1625202196.272	     0.378	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 7
758	:	1625202196.470	     0.414	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 8
759	:	1625202196.668	     0.462	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 9
760	:	1625202196.866	     0.436	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 76 10
761	:	1625202197.064	     0.487	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 1
762	:	1625202197.262	     0.468	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 2
763	:	1625202197.461	     0.503	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 3
764	:	1625202197.659	     0.427	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 4
765	:	1625202197.857	     0.803	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 5
769	:	1625202198.649	     0.548	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 9
770	:	1625202198.847	     0.396	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 10
768	:	1625202198.451	     1.102	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 8
766	:	1625202198.055	     2.023	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 6
767	:	1625202198.253	     2.354	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 77 7
771	:	1625202199.045	     2.338	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 1
773	:	1625202199.440	     1.986	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 3
777	:	1625202200.231	     1.322	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 7
776	:	1625202200.033	     1.528	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 6
775	:	1625202199.835	     2.009	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 5
779	:	1625202200.626	     1.229	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 9
783	:	1625202201.416	     0.534	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 3
782	:	1625202201.218	     0.819	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 2
784	:	1625202201.614	     0.444	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 4
772	:	1625202199.243	     2.898	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 2
781	:	1625202201.020	     1.201	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 1
778	:	1625202200.429	     1.834	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 8
780	:	1625202200.823	     1.486	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 10
785	:	1625202201.812	     0.672	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 5
787	:	1625202202.208	     0.460	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 7
786	:	1625202202.010	     0.726	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 6
774	:	1625202199.637	     3.122	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 78 4
788	:	1625202202.406	     0.420	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 8
789	:	1625202202.604	     0.438	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 9
790	:	1625202202.802	     0.388	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 79 10
792	:	1625202203.198	     0.397	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 2
791	:	1625202203.000	     0.703	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 1
794	:	1625202203.595	     0.513	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 4
795	:	1625202203.793	     0.651	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 5
797	:	1625202204.189	     0.524	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 7
796	:	1625202203.991	     1.107	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 6
798	:	1625202204.387	     0.799	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 8
799	:	1625202204.585	     0.641	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 9
800	:	1625202204.783	     0.505	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 10
801	:	1625202204.982	     0.459	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 1
803	:	1625202205.387	     0.527	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 3
802	:	1625202205.189	     0.752	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 2
793	:	1625202203.397	     2.559	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 80 3
804	:	1625202205.586	     0.434	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 4
805	:	1625202205.784	     0.479	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 5
806	:	1625202205.982	     0.482	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 6
807	:	1625202206.180	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 7
808	:	1625202206.378	     0.433	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 8
809	:	1625202206.576	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 9
810	:	1625202206.774	     0.552	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 81 10
811	:	1625202206.972	     0.601	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 1
812	:	1625202207.170	     0.521	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 2
813	:	1625202207.368	     0.615	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 3
815	:	1625202207.764	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 5
814	:	1625202207.566	     0.882	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 4
817	:	1625202208.160	     0.396	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 7
818	:	1625202208.358	     0.529	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 8
821	:	1625202208.952	     0.376	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 1
823	:	1625202209.349	     0.401	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 3
822	:	1625202209.151	     0.599	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 2
819	:	1625202208.556	     1.388	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 9
820	:	1625202208.754	     1.334	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 10
825	:	1625202209.746	     0.427	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 5
816	:	1625202207.962	     2.275	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 82 6
824	:	1625202209.548	     0.807	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 4
828	:	1625202210.340	     0.425	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 8
830	:	1625202210.736	     0.434	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 10
831	:	1625202210.934	     0.378	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 1
829	:	1625202210.538	     0.846	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 9
832	:	1625202211.133	     0.513	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 2
833	:	1625202211.331	     0.713	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 3
835	:	1625202211.727	     0.450	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 5
827	:	1625202210.142	     2.072	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 7
836	:	1625202211.925	     0.440	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 6
826	:	1625202209.944	     2.502	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 83 6
834	:	1625202211.529	     0.921	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 4
837	:	1625202212.123	     0.438	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 7
840	:	1625202212.717	     0.395	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 10
839	:	1625202212.519	     0.623	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 9
838	:	1625202212.321	     1.046	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 84 8
841	:	1625202212.916	     0.521	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 1
842	:	1625202213.112	     0.408	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 2
844	:	1625202213.509	     0.550	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 4
845	:	1625202213.706	     0.383	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 5
843	:	1625202213.311	     0.845	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 3
847	:	1625202214.101	     0.427	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 7
848	:	1625202214.300	     0.492	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 8
846	:	1625202213.904	     0.889	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 6
849	:	1625202214.498	     0.472	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 9
850	:	1625202214.696	     0.385	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 85 10
851	:	1625202214.894	     0.385	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 1
852	:	1625202215.092	     0.372	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 2
853	:	1625202215.290	     0.358	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 3
854	:	1625202215.488	     0.607	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 4
856	:	1625202215.885	     0.393	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 6
857	:	1625202216.083	     0.416	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 7
855	:	1625202215.686	     0.942	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 5
858	:	1625202216.277	     0.417	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 8
859	:	1625202216.475	     0.463	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 9
860	:	1625202216.672	     0.511	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 86 10
862	:	1625202217.068	     0.503	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 2
863	:	1625202217.266	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 3
861	:	1625202216.870	     0.846	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 1
864	:	1625202217.464	     0.562	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 4
865	:	1625202217.662	     0.651	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 5
866	:	1625202217.860	     0.584	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 6
868	:	1625202218.256	     0.476	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 8
867	:	1625202218.058	     0.733	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 7
869	:	1625202218.454	     0.592	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 9
870	:	1625202218.652	     0.486	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 87 10
872	:	1625202219.046	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 2
873	:	1625202219.244	     0.618	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 3
874	:	1625202219.443	     0.429	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 4
875	:	1625202219.641	     0.526	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 5
871	:	1625202218.849	     1.404	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 1
876	:	1625202219.840	     0.491	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 6
878	:	1625202220.235	     0.381	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 8
877	:	1625202220.037	     1.001	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 7
880	:	1625202220.631	     0.455	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 10
881	:	1625202220.830	     0.473	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 1
882	:	1625202221.028	     0.564	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 2
883	:	1625202221.226	     0.384	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 3
879	:	1625202220.433	     1.197	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 88 9
884	:	1625202221.424	     0.494	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 4
885	:	1625202221.621	     0.394	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 5
887	:	1625202222.015	     0.625	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 7
886	:	1625202221.819	     0.937	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 6
888	:	1625202222.214	     0.684	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 8
890	:	1625202222.610	     0.413	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 10
889	:	1625202222.412	     0.615	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 89 9
891	:	1625202222.807	     0.584	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 1
894	:	1625202223.402	     0.411	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 4
892	:	1625202223.006	     0.920	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 2
893	:	1625202223.204	     0.769	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 3
895	:	1625202223.600	     0.550	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 5
896	:	1625202223.799	     0.428	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 6
897	:	1625202223.997	     0.703	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 7
898	:	1625202224.195	     0.858	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 8
899	:	1625202224.393	     0.870	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 9
901	:	1625202224.789	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 1
902	:	1625202224.988	     0.473	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 2
900	:	1625202224.591	     0.927	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 90 10
904	:	1625202225.384	     0.425	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 4
906	:	1625202225.780	     0.492	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 6
905	:	1625202225.582	     0.902	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 5
908	:	1625202226.176	     0.433	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 8
907	:	1625202225.978	     0.893	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 7
909	:	1625202226.374	     0.628	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 9
911	:	1625202226.770	     0.510	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 1
903	:	1625202225.186	     2.111	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 3
910	:	1625202226.572	     0.767	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 91 10
912	:	1625202226.968	     0.654	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 2
913	:	1625202227.166	     0.599	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 3
914	:	1625202227.364	     0.735	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 4
915	:	1625202227.562	     0.851	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 5
916	:	1625202227.760	     0.719	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 6
917	:	1625202227.958	     0.667	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 7
918	:	1625202228.156	     1.048	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 8
919	:	1625202228.354	     0.863	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 9
921	:	1625202228.750	     0.467	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 1
922	:	1625202228.948	     0.442	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 2
920	:	1625202228.552	     0.896	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 92 10
923	:	1625202229.146	     0.542	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 3
924	:	1625202229.344	     0.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 4
926	:	1625202229.740	     0.573	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 6
927	:	1625202229.938	     0.551	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 7
929	:	1625202230.334	     0.530	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 9
928	:	1625202230.136	     1.018	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 8
925	:	1625202229.542	     1.634	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 5
931	:	1625202230.729	     0.517	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 1
930	:	1625202230.531	     0.826	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 93 10
932	:	1625202230.927	     0.605	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 2
933	:	1625202231.126	     0.876	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 3
934	:	1625202231.324	     0.778	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 4
937	:	1625202231.918	     1.990	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 7
945	:	1625202233.502	     0.434	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 5
940	:	1625202232.512	     1.487	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 10
941	:	1625202232.710	     1.332	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 1
935	:	1625202231.522	     2.603	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 5
946	:	1625202233.701	     0.437	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 6
936	:	1625202231.720	     2.420	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 6
943	:	1625202233.106	     1.065	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 3
944	:	1625202233.304	     0.912	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 4
942	:	1625202232.908	     1.351	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 2
939	:	1625202232.314	     2.051	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 9
938	:	1625202232.116	     2.459	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 94 8
947	:	1625202233.899	     0.677	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 7
956	:	1625202235.681	     0.792	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 6
